ID,Layer,Mode,Score_Autoencoder,LLM_Prediction,Label,IP_Reputation_Found,Latency_Total,Tokens_Total,Length_Total
4031299,augmented,synthetic,0.8317412762790563,0.6,0,1,2.963,121,571
3165609,augmented,synthetic,0.8038835840719637,0.6,0,1,2.891,142,619
4034231,augmented,synthetic,0.8459079670198895,0.6,0,1,2.965,135,623
4033330,augmented,synthetic,0.8348510722745137,0.4,0,1,2.957,125,561
1096349,augmented,synthetic,0.8465079908033877,0.4,0,1,2.93,133,591
1097291,augmented,synthetic,0.8230762926671467,0.6,0,1,2.496,111,528
1090347,augmented,synthetic,0.8184614882008596,0.6,0,1,2.631,114,544
1101357,augmented,synthetic,0.8162488311338226,0.7,0,1,2.952,137,642
1099479,augmented,synthetic,0.830503386291112,0.6,0,1,3.944,135,596
1105598,augmented,synthetic,0.8420111477564362,0.7,0,1,3.443,130,606
1104860,augmented,synthetic,0.8093486737845353,0.7,0,1,2.659,129,598
1105866,augmented,synthetic,0.8428274733388298,0.7,0,1,2.917,126,571
1109450,augmented,synthetic,0.8485635386648533,0.7,0,1,3.403,140,635
1108891,augmented,synthetic,0.8336172359146315,0.6,0,1,2.513,119,556
4776928,augmented,synthetic,0.8204935071867216,0.4,0,1,3.108,131,597
4784719,augmented,synthetic,0.8497246827053166,0.7,0,1,3.186,130,601
4784096,augmented,synthetic,0.8315186529379517,0.7,0,1,3.418,133,612
4784443,augmented,synthetic,0.8413639462284465,0.6,0,1,2.922,133,573
4783778,augmented,synthetic,0.8229261501848203,0.6,0,1,2.538,133,581
4793978,augmented,synthetic,0.8236486638721263,0.6,0,1,3.698,121,584
4794006,augmented,synthetic,0.8262663662401325,0.4,0,1,2.769,131,597
4794171,augmented,synthetic,0.8352781976506067,0.7,0,1,2.627,128,612
4794133,augmented,synthetic,0.8342404566248451,0.7,0,1,3.145,131,607
4794134,augmented,synthetic,0.8352192110684353,0.6,0,1,3.058,117,563
4794137,augmented,synthetic,0.8349117527948092,0.6,0,1,2.626,114,530
4794143,augmented,synthetic,0.8355719992987025,0.6,0,1,2.971,121,567
4794127,augmented,synthetic,0.8355162339431192,0.7,0,1,3.051,146,609
4794117,augmented,synthetic,0.8343532765045347,0.4,0,1,2.414,122,574
4794158,augmented,synthetic,0.834940684411189,0.4,0,1,2.779,122,538
4794012,augmented,synthetic,0.8262892413104396,0.7,0,1,2.96,126,619
4793823,augmented,synthetic,0.8134200440633416,0.6,0,1,2.66,120,569
4793944,augmented,synthetic,0.8197610943087822,0.6,0,1,2.454,123,584
4794070,augmented,synthetic,0.8300849338978263,0.4,0,1,2.246,117,549
4794247,augmented,synthetic,0.8456805017968547,0.7,0,1,2.7,125,584
4794231,augmented,synthetic,0.8438554858341719,0.4,0,1,2.953,117,556
4794198,augmented,synthetic,0.8379192565331246,0.6,0,1,2.888,120,554
4794037,augmented,synthetic,0.827779760855894,0.6,0,1,2.952,132,608
4794013,augmented,synthetic,0.8259814033459083,0.4,0,1,3.198,125,590
4794095,augmented,synthetic,0.8369109416930371,0.6,0,1,2.773,116,533
4794262,augmented,synthetic,0.8486832074088229,0.7,0,1,2.487,127,614
4794011,augmented,synthetic,0.82820209329079,0.4,0,1,2.41,115,548
4793832,augmented,synthetic,0.8145644540263379,0.7,0,1,2.673,122,593
4794259,augmented,synthetic,0.8486696241666962,0.6,0,1,2.87,117,527
4796256,augmented,synthetic,0.8219541504046953,0.7,0,1,3.315,122,586
4796491,augmented,synthetic,0.8362696017138915,0.7,0,1,2.841,141,642
4796576,augmented,synthetic,0.8425541289888407,0.6,0,1,2.927,129,568
4796558,augmented,synthetic,0.8413909665684003,0.4,0,1,2.672,144,676
4796584,augmented,synthetic,0.8440156891873862,0.6,0,1,3.783,118,548
4796370,augmented,synthetic,0.8344979610368138,0.6,0,1,2.905,119,551
4796626,augmented,synthetic,0.8481582757382643,0.6,0,1,2.46,116,516
4796617,augmented,synthetic,0.8466932068212503,0.4,0,1,3.43,135,587
4796604,augmented,synthetic,0.845527198933625,0.4,0,1,2.846,138,651
4796319,augmented,synthetic,0.827192734251104,0.4,0,1,2.644,124,555
4796316,augmented,synthetic,0.827015677627146,0.6,0,1,2.774,121,547
4797185,augmented,synthetic,0.8445910904591368,0.3,0,1,2.831,128,576
4796331,augmented,synthetic,0.8307395336050082,0.4,0,1,3.743,135,603
4796343,augmented,synthetic,0.8325043200924481,0.7,0,1,2.849,129,599
4797183,augmented,synthetic,0.8467358520181625,0.3,0,1,2.578,132,594
4796295,augmented,synthetic,0.8249187493857102,0.6,0,1,2.538,122,564
4796329,augmented,synthetic,0.8296095672254632,0.7,0,1,2.319,124,585
4796277,augmented,synthetic,0.8230974998374287,0.7,0,1,3.223,128,596
4797176,augmented,synthetic,0.8488873354089306,0.7,0,1,3.691,133,605
4796181,augmented,synthetic,0.8072391694631023,0.4,0,1,3.056,128,536
4796177,augmented,synthetic,0.8061310114104299,0.6,0,1,2.65,119,543
4796183,augmented,synthetic,0.8095982596879114,0.7,0,1,3.123,125,595
4796546,augmented,synthetic,0.8384538641313786,0.7,0,1,2.81,129,605
4796152,augmented,synthetic,0.8058926768713783,0.6,0,1,2.999,134,579
4796150,augmented,synthetic,0.8032336871284924,0.6,0,1,2.625,129,589
4796140,augmented,synthetic,0.8014877422028753,0.7,0,1,3.583,132,604
4796225,augmented,synthetic,0.816487583274267,0.7,0,1,3.232,138,609
4796556,augmented,synthetic,0.8392938267773044,0.7,0,1,2.778,119,537
4796227,augmented,synthetic,0.8176044418637168,0.6,0,1,3.389,137,665
4796241,augmented,synthetic,0.8207874143664917,0.7,0,1,2.353,119,541
4796233,augmented,synthetic,0.818723691679111,0.6,0,1,2.962,133,585
4796213,augmented,synthetic,0.8147218270147434,0.7,0,1,3.295,134,634
4796207,augmented,synthetic,0.8135858797808437,0.7,0,1,3.322,131,598
4796196,augmented,synthetic,0.811824177439887,0.6,0,1,3.821,115,540
4796187,augmented,synthetic,0.8097744058292641,0.6,0,1,3.246,131,622
4797276,augmented,synthetic,0.8173317292466242,0.6,0,1,2.752,115,530
4797274,augmented,synthetic,0.818812134770057,0.7,0,1,3.004,127,614
4797273,augmented,synthetic,0.8184822164484824,0.7,0,1,2.89,122,582
4797248,augmented,synthetic,0.8248193824912011,0.7,0,1,3.257,120,586
4797242,augmented,synthetic,0.8250940054245645,0.6,0,1,2.742,114,541
4797235,augmented,synthetic,0.8308677642062291,0.6,0,1,4.752,122,549
4797200,augmented,synthetic,0.8384613077847629,0.6,0,1,3.113,125,558
4797197,augmented,synthetic,0.8412146428663434,0.6,0,1,2.625,122,538
4797221,augmented,synthetic,0.8351036605752222,0.6,0,1,3.318,132,574
4797233,augmented,synthetic,0.8323702563290023,0.7,0,1,3.882,119,544
4797316,augmented,synthetic,0.8017705436198215,0.4,0,1,3.383,127,588
4797308,augmented,synthetic,0.8024167729563851,0.4,0,1,3.471,125,571
4797281,augmented,synthetic,0.8134456511868345,0.7,0,1,3.387,121,585
4797289,augmented,synthetic,0.8085886701775051,0.4,0,1,3.203,139,615
4797296,augmented,synthetic,0.8089183199558304,0.7,0,1,3.901,130,593
4797299,augmented,synthetic,0.8068574133859536,0.7,0,1,3.365,127,599
4796368,augmented,synthetic,0.8336807594925914,0.7,0,1,2.7,127,581
4790862,augmented,synthetic,0.8267746663457242,0.4,0,1,3.169,129,592
4839607,augmented,synthetic,0.8355569677628928,0.6,0,1,3.776,120,575
4839636,augmented,synthetic,0.8224112781595269,0.6,0,1,2.824,134,619
4839634,augmented,synthetic,0.8247861232722219,0.4,0,1,3.702,128,595
4839633,augmented,synthetic,0.8235277412904478,0.7,0,1,4.382,116,567
4839629,augmented,synthetic,0.8408319029525435,0.7,0,1,2.91,124,617
4839597,augmented,synthetic,0.8440778396336247,0.4,0,1,3.527,122,584
4839617,augmented,synthetic,0.8355626157397807,0.4,0,1,3.237,125,587
4839593,augmented,synthetic,0.8434309763530925,0.4,0,1,3.231,117,551
4839576,augmented,synthetic,0.8489306091773221,0.6,0,1,2.719,112,508
4839565,augmented,synthetic,0.8354489816460848,0.6,0,1,2.848,132,581
4839654,augmented,synthetic,0.8236654481761247,0.6,0,1,2.88,117,562
4839641,augmented,synthetic,0.8230377260322456,0.6,0,1,3.94,118,527
4839677,augmented,synthetic,0.8081202923641462,0.7,0,1,2.632,123,589
4839673,augmented,synthetic,0.8110799478434687,0.6,0,1,2.307,115,550
4840545,augmented,synthetic,0.8445255809198317,0.7,0,1,3.875,137,628
4838513,augmented,synthetic,0.8026344484257326,0.4,0,1,2.632,126,587
4838554,augmented,synthetic,0.809562053040716,0.6,0,1,2.629,115,547
4838597,augmented,synthetic,0.8163713548298235,0.7,0,1,3.564,124,592
4838598,augmented,synthetic,0.8162025844894218,0.7,0,1,2.755,136,603
4838550,augmented,synthetic,0.8099033264427762,0.6,0,1,3.626,125,571
4838552,augmented,synthetic,0.8097342917529321,0.6,0,1,2.158,118,547
4838541,augmented,synthetic,0.8068713621393899,0.6,0,1,2.662,123,549
4838488,augmented,synthetic,0.8000225355122325,0.6,0,1,3.11,121,566
4838525,augmented,synthetic,0.8021711406143336,0.4,0,1,3.101,133,637
4838535,augmented,synthetic,0.8054275987910344,0.6,0,1,3.693,123,537
4838536,augmented,synthetic,0.8046736448579124,0.4,0,1,2.871,138,659
4838631,augmented,synthetic,0.8220349704268092,0.4,0,1,3.045,123,584
4838629,augmented,synthetic,0.8222021524304406,0.7,0,1,2.788,119,551
4838626,augmented,synthetic,0.8223706431731921,0.4,0,1,3.14,136,641
4838695,augmented,synthetic,0.8308388101809425,0.7,0,1,2.832,132,587
4838639,augmented,synthetic,0.8236062430053097,0.4,0,1,2.725,134,602
4838641,augmented,synthetic,0.823141641968421,0.7,0,1,2.571,127,576
4838655,augmented,synthetic,0.8259972511417063,0.7,0,1,2.652,130,626
4838650,augmented,synthetic,0.8229749831294628,0.4,0,1,2.65,125,567
4838682,augmented,synthetic,0.8285635956089225,0.6,0,1,2.935,119,560
4838733,augmented,synthetic,0.8413243914817622,0.6,0,1,2.788,114,538
4838575,augmented,synthetic,0.8149795702079835,0.4,0,1,2.502,128,598
4838569,augmented,synthetic,0.8104831443316798,0.4,0,1,2.729,119,557
4838567,augmented,synthetic,0.8106510394523655,0.6,0,1,2.393,115,540
4838562,augmented,synthetic,0.8108223132727387,0.6,0,1,3.351,122,582
4838485,augmented,synthetic,0.8001971150391773,0.7,0,1,2.976,145,687
4838583,augmented,synthetic,0.8148109549364723,0.6,0,1,2.434,113,529
4838621,augmented,synthetic,0.8210966581975694,0.6,0,1,2.783,114,541
4846935,augmented,synthetic,0.8428959399759071,0.7,0,1,3.398,135,599
4852359,augmented,synthetic,0.8443095161648715,0.6,0,1,3.096,123,575
4846198,augmented,synthetic,0.8074226351267539,0.6,0,1,3.491,131,608
4851359,augmented,synthetic,0.8388476263458313,0.6,0,1,2.891,125,591
4851358,augmented,synthetic,0.8380051940796098,0.7,0,1,2.65,123,582
4851355,augmented,synthetic,0.8371630452584713,0.4,0,1,2.479,115,539
4851354,augmented,synthetic,0.8375493611021241,0.7,0,1,2.893,124,575
4851347,augmented,synthetic,0.8364812024831295,0.7,0,1,3.062,127,557
4851346,augmented,synthetic,0.8374819433396773,0.6,0,1,2.658,117,545
4851396,augmented,synthetic,0.8262636381267322,0.4,0,1,2.808,131,596
4851353,augmented,synthetic,0.836093262189545,0.7,0,1,3.009,136,656
4851390,augmented,synthetic,0.8275462947523036,0.6,0,1,2.614,114,537
4851398,augmented,synthetic,0.8246610124102303,0.7,0,1,2.89,119,574
4851337,augmented,synthetic,0.8347154370659619,0.4,0,1,2.951,127,581
4851334,augmented,synthetic,0.8360908008310096,0.4,0,1,3.488,130,603
4851332,augmented,synthetic,0.8358567514164204,0.6,0,1,2.904,115,542
4851307,augmented,synthetic,0.8453725597038423,0.6,0,1,2.881,128,565
4851339,augmented,synthetic,0.8367872662317402,0.7,0,1,3.017,120,576
4851387,augmented,synthetic,0.831276787032006,0.4,0,1,2.215,113,514
4851344,augmented,synthetic,0.8372507970098797,0.4,0,1,3.608,120,561
4851384,augmented,synthetic,0.8304437633038093,0.6,0,1,3.19,141,630
4851381,augmented,synthetic,0.8302196326452398,0.6,0,1,2.289,110,515
4851340,augmented,synthetic,0.8370198337718493,0.4,0,1,2.698,135,589
4851319,augmented,synthetic,0.8405278612018072,0.6,0,1,2.764,120,545
4851447,augmented,synthetic,0.807525074869584,0.6,0,1,2.401,119,572
4851313,augmented,synthetic,0.8409100878196382,0.6,0,1,2.965,136,628
4851312,augmented,synthetic,0.8394410360615614,0.6,0,1,2.681,118,559
4851399,augmented,synthetic,0.825488273440196,0.4,0,1,3.524,140,625
4851400,augmented,synthetic,0.8257065425136781,0.6,0,1,2.66,117,545
4851443,augmented,synthetic,0.8067209743245829,0.6,0,1,2.444,124,561
4851430,augmented,synthetic,0.8190551602810124,0.6,0,1,2.371,114,540
4851433,augmented,synthetic,0.8165738816542932,0.6,0,1,2.744,126,588
4851434,augmented,synthetic,0.8173894702620567,0.4,0,1,2.174,130,570
4851437,augmented,synthetic,0.8143171379969288,0.7,0,1,2.613,122,585
4851418,augmented,synthetic,0.8236438149338369,0.6,0,1,2.476,124,552
4851417,augmented,synthetic,0.8240313927258951,0.7,0,1,2.344,139,650
4851414,augmented,synthetic,0.8271424530351845,0.6,0,1,2.043,107,524
4851438,augmented,synthetic,0.8151278964302785,0.4,0,1,2.327,112,523
4851026,augmented,synthetic,0.8295034085518085,0.7,0,1,2.657,129,575
4851003,augmented,synthetic,0.8247730575597568,0.6,0,1,2.99,132,643
4850949,augmented,synthetic,0.8044527049788458,0.4,0,1,2.734,121,555
4850942,augmented,synthetic,0.8012107573410588,0.6,0,1,2.711,118,554
4850943,augmented,synthetic,0.801229632013224,0.6,0,1,2.928,130,584
4850947,augmented,synthetic,0.8044343411299103,0.6,0,1,2.384,115,520
4834757,augmented,synthetic,0.8323921254854406,0.6,0,1,4.229,116,531
4834762,augmented,synthetic,0.8328195921384761,0.7,0,1,2.958,135,641
4855588,augmented,synthetic,0.8388144392003232,0.6,0,1,3.649,145,648
4855395,augmented,synthetic,0.8470885120580934,0.7,0,1,3.281,132,588
4864101,augmented,synthetic,0.833523654636301,0.7,0,1,3.076,139,593
4849221,augmented,synthetic,0.8331428676472639,0.4,0,1,3.171,129,572
4869899,augmented,synthetic,0.8318974070816708,0.6,0,1,3.141,123,584
4881382,augmented,synthetic,0.8193171460513227,0.7,0,1,2.797,126,545
4881314,augmented,synthetic,0.8185131159342276,0.4,0,1,2.897,119,553
4880594,augmented,synthetic,0.8071638545093285,0.7,0,1,3.314,136,631
4880083,augmented,synthetic,0.800604788477256,0.7,0,1,3.684,134,640
4886100,augmented,synthetic,0.8338279315279795,0.7,0,1,4.618,143,627
4897672,augmented,synthetic,0.8013888037079964,0.3,0,1,3.233,127,587
4886353,augmented,synthetic,0.8387595907477732,0.7,0,1,3.014,138,624
4885880,augmented,synthetic,0.8283473375981112,0.7,0,1,3.479,148,626
4897674,augmented,synthetic,0.8063379682044959,0.6,0,1,2.902,114,541
4897717,augmented,synthetic,0.8230828598865718,0.6,0,1,2.993,120,570
4897721,augmented,synthetic,0.8208625771641694,0.7,0,1,4.011,121,584
4897836,augmented,synthetic,0.8038211946845886,0.6,0,1,3.315,137,643
4897837,augmented,synthetic,0.8021549364746965,0.7,0,1,3.362,125,595
4897832,augmented,synthetic,0.8067169572817525,0.7,0,1,3.286,123,594
4897820,augmented,synthetic,0.8143929806332558,0.7,0,1,4.444,137,664
4897823,augmented,synthetic,0.8102418561700173,0.7,0,1,3.686,129,576
4897767,augmented,synthetic,0.8173191440576332,0.7,0,1,3.532,134,636
4897698,augmented,synthetic,0.8132746602123708,0.7,0,1,3.241,121,572
4897702,augmented,synthetic,0.8190517580014476,0.7,0,1,3.328,118,566
4897683,augmented,synthetic,0.8118828606720001,0.6,0,1,3.079,129,573
4897734,augmented,synthetic,0.8207563129251559,0.6,0,1,4.358,115,515
4897704,augmented,synthetic,0.8218637432036606,0.7,0,1,3.339,105,475
4897682,augmented,synthetic,0.808368666417322,0.7,0,1,3.424,127,584
4897777,augmented,synthetic,0.8102328082031782,0.6,0,1,3.413,116,541
4897774,augmented,synthetic,0.8119134825443559,0.7,0,1,3.1,132,631
4873633,augmented,synthetic,0.8189606312431842,0.6,0,1,2.588,120,556
4888262,augmented,synthetic,0.8432567162166931,0.4,0,1,4.108,138,594
5734557,augmented,synthetic,0.8023253824700861,0.6,1,1,3.361,125,569
5934899,augmented,synthetic,0.8314869355814709,0.7,1,1,3.973,133,603
5935054,augmented,synthetic,0.8320873513750933,0.6,1,1,2.731,112,528
5934518,augmented,synthetic,0.803738562890639,0.6,1,1,3.105,122,577
5934550,augmented,synthetic,0.8062812914478666,0.7,1,1,3.199,121,571
5934332,augmented,synthetic,0.8110625017301235,0.6,1,1,2.595,129,582
5934140,augmented,synthetic,0.8033922185749496,0.7,1,1,3.036,133,611
5933569,augmented,synthetic,0.8050071234533224,0.6,1,1,3.115,115,540
5933563,augmented,synthetic,0.8013806580043695,0.6,1,1,4.247,125,576
5933623,augmented,synthetic,0.8035312361937169,0.6,1,1,4.409,138,586
5933628,augmented,synthetic,0.803603311042594,0.6,1,1,2.753,112,508
5933632,augmented,synthetic,0.8068798106663403,0.5,1,1,3.108,113,518
5933634,augmented,synthetic,0.8079462217694984,0.7,1,1,2.49,121,576
5933638,augmented,synthetic,0.804110770028523,0.6,1,1,3.227,116,537
5933648,augmented,synthetic,0.8055410030595775,0.6,1,1,2.765,118,544
5933651,augmented,synthetic,0.801822646928622,0.6,1,1,2.876,130,583
5933582,augmented,synthetic,0.8036555811718111,0.6,1,1,2.792,116,519
5933572,augmented,synthetic,0.8017627703217581,0.7,1,1,2.892,132,643
1008594,augmented,synthetic,0.8220865389128262,0.4,0,1,3.139,118,547
1008315,augmented,synthetic,0.836713675944293,0.7,0,1,3.12,145,662
980502,augmented,synthetic,0.8041353461556631,0.7,0,1,2.928,132,621
915494,augmented,synthetic,0.800754975714904,0.6,0,1,3.344,124,573
1015405,augmented,synthetic,0.8100488102249299,0.5,0,1,3.382,128,614
1020090,augmented,synthetic,0.8485213797435893,0.7,0,1,3.3,143,639
1028885,augmented,synthetic,0.827912837106151,0.6,0,1,3.488,132,616
3393621,augmented,synthetic,0.8367632273459791,0.7,0,1,3.565,132,596
3372190,augmented,synthetic,0.8220982949928093,0.6,0,1,3.128,126,542
3410266,augmented,synthetic,0.8112214605612256,0.6,0,1,2.838,119,536
3407079,augmented,synthetic,0.8100966426637186,0.6,0,1,2.886,133,609
3386271,augmented,synthetic,0.8236597432849759,0.4,0,1,3.319,127,570
3230213,augmented,synthetic,0.8453329523678634,0.6,0,1,3.8,146,666
2999973,augmented,synthetic,0.8427989561957739,0.6,0,1,3.424,140,650
3418752,augmented,synthetic,0.8154969794656,0.6,0,1,2.706,146,636
3418713,augmented,synthetic,0.8241937064949256,0.7,0,1,3.518,138,606
3417328,augmented,synthetic,0.83694692222131,0.7,0,1,3.536,146,659
3423310,augmented,synthetic,0.8110116302825604,0.7,0,1,2.973,131,605
3399287,augmented,synthetic,0.8319722125836642,0.4,0,1,2.58,123,533
3428076,augmented,synthetic,0.827734947654912,0.6,0,1,2.737,118,539
3430473,augmented,synthetic,0.8275543329644283,0.7,0,1,2.913,159,681
3437491,augmented,synthetic,0.8036611228986767,0.6,0,1,3.45,131,585
3435295,augmented,synthetic,0.8076976404974276,0.6,0,1,2.699,127,558
3433902,augmented,synthetic,0.808978831228432,0.6,0,1,3.023,140,631
3442729,augmented,synthetic,0.8313660312337682,0.6,0,1,3.24,137,610
3443283,augmented,synthetic,0.8109807375447445,0.7,0,1,2.891,134,627
3443276,augmented,synthetic,0.8072031462566706,0.6,0,1,2.476,126,549
3452231,augmented,synthetic,0.8000066885197954,0.6,0,1,2.685,135,623
3431171,augmented,synthetic,0.8322247247652804,0.7,0,1,3.035,142,648
3431150,augmented,synthetic,0.8240731759500554,0.6,0,1,3.091,137,588
3451191,augmented,synthetic,0.8485881645051723,0.7,0,1,3.874,141,654
3431757,augmented,synthetic,0.8400781095955162,0.6,0,1,2.817,129,616
3431431,augmented,synthetic,0.8374766451083822,0.6,0,1,3.48,121,571
3448190,augmented,synthetic,0.8258797289020074,0.6,0,1,3.107,119,545
3447428,augmented,synthetic,0.827133429564405,0.6,0,1,2.976,143,654
3432387,augmented,synthetic,0.8462858771025805,0.7,0,1,3.034,136,611
3464010,augmented,synthetic,0.8022989798043731,0.6,0,1,3.185,128,598
3463991,augmented,synthetic,0.8004271856150107,0.4,0,1,2.774,139,627
3463538,augmented,synthetic,0.8393680441203266,0.6,0,1,3.14,144,638
3459450,augmented,synthetic,0.8049841406139864,0.7,0,1,2.839,124,585
3460119,augmented,synthetic,0.8436710453104814,0.6,0,1,3.052,126,609
3460624,augmented,synthetic,0.8382503846821608,0.6,0,1,2.787,122,550
3477418,augmented,synthetic,0.8068961713198055,0.5,0,1,2.304,122,563
3477675,augmented,synthetic,0.8024971176730904,0.4,0,1,4.129,136,602
3480360,augmented,synthetic,0.8223530651009007,0.6,0,1,2.769,134,601
3455942,augmented,synthetic,0.8414629105115823,0.6,0,1,2.915,130,613
3456445,augmented,synthetic,0.8445950092448081,0.6,0,1,3.66,146,648
3475432,augmented,synthetic,0.8121845304770243,0.6,0,1,3.623,132,627
3470348,augmented,synthetic,0.8443441335052395,0.7,0,1,3.474,133,624
3470244,augmented,synthetic,0.8449061331839781,0.4,0,1,3.8,141,593
2517507,augmented,synthetic,0.804510657638623,0.7,0,1,3.04,122,563
2516995,augmented,synthetic,0.8356645414350045,0.6,0,1,3.275,137,605
2512608,augmented,synthetic,0.8498991737127704,0.6,0,1,3.01,122,545
2529686,augmented,synthetic,0.8022508143473276,0.4,0,1,3.109,135,618
2546381,augmented,synthetic,0.8286133555051599,0.6,0,1,3.064,130,608
2546648,augmented,synthetic,0.8458527797716304,0.65,0,1,2.861,128,555
2547433,augmented,synthetic,0.8077841659777809,0.4,0,1,3.509,130,596
2545311,augmented,synthetic,0.8321498889270107,0.6,0,1,3.878,145,634
2543198,augmented,synthetic,0.8470235410541763,0.7,0,1,2.567,143,667
2557821,augmented,synthetic,0.8381389433645751,0.6,0,1,2.841,135,600
2541441,augmented,synthetic,0.831081755282983,0.6,0,1,2.913,128,603
2560036,augmented,synthetic,0.8113780865158647,0.7,0,1,3.519,147,686
2554368,augmented,synthetic,0.8017215529174854,0.6,0,1,2.595,132,581
2573000,augmented,synthetic,0.8456944806777184,0.4,0,1,3.156,141,647
2590589,augmented,synthetic,0.8050896355774458,0.4,0,1,2.708,130,597
2578604,augmented,synthetic,0.8227302212174354,0.4,0,1,2.742,128,611
3339134,augmented,synthetic,0.8076448125564623,0.6,0,1,3.481,139,618
3347998,augmented,synthetic,0.8397558559018471,0.4,0,1,3.406,127,591
3361338,augmented,synthetic,0.8135433828102021,0.6,0,1,2.804,124,586
3330549,augmented,synthetic,0.8326418802957981,0.6,0,1,2.705,128,569
3341039,augmented,synthetic,0.8288923071363357,0.6,0,1,2.476,130,594
3346390,augmented,synthetic,0.8268364881037937,0.7,0,1,3.715,127,602
3330797,augmented,synthetic,0.8466473105794735,0.6,0,1,2.884,127,585
3347683,augmented,synthetic,0.8352765872853316,0.6,0,1,3.328,125,604
3360930,augmented,synthetic,0.8032529476671073,0.7,0,1,3.011,131,588
3338072,augmented,synthetic,0.8103531229557795,0.6,0,1,2.894,147,682
3354061,augmented,synthetic,0.8252362323102169,0.6,0,1,2.992,126,591
3354177,augmented,synthetic,0.8013629814845185,0.6,0,1,2.754,121,532
3355096,augmented,synthetic,0.8495493392379492,0.6,0,1,2.978,110,487
3256146,augmented,synthetic,0.820244853379473,0.6,0,1,2.921,128,593
3355244,augmented,synthetic,0.8218731706309901,0.6,0,1,3.146,133,587
3354990,augmented,synthetic,0.8255385944460121,0.6,0,1,3.583,120,569
3336749,augmented,synthetic,0.8024761869989551,0.4,0,1,3.683,133,581
3358361,augmented,synthetic,0.8232666498222271,0.7,0,1,3.094,131,603
3356572,augmented,synthetic,0.8373829677137918,0.6,0,1,2.98,127,571
3359924,augmented,synthetic,0.8019705257006322,0.7,0,1,3.734,125,564
3351095,augmented,synthetic,0.821844574048179,0.6,0,1,2.79,114,526
3353288,augmented,synthetic,0.8353830174645351,0.4,0,1,3.06,136,636
3370986,augmented,synthetic,0.8304986017922307,0.7,0,1,2.836,147,647
3374808,augmented,synthetic,0.8273898067901108,0.6,0,1,5.455,129,574
