ID,Layer,Mode,Score_Autoencoder,LLM_Prediction,Label,IP_Reputation_Found,Latency_Total,Tokens_Total,Length_Total
1101357,consensus_augmented,synthetic,0.8162488311338226,0.5,0,1,9.348,466,2145
1099479,consensus_augmented,synthetic,0.830503386291112,0.5,0,1,8.404,451,2184
1105598,consensus_augmented,synthetic,0.8420111477564362,0.5,0,1,8.296,471,2245
1104860,consensus_augmented,synthetic,0.8093486737845353,0.5,0,1,7.94,445,2158
1105866,consensus_augmented,synthetic,0.8428274733388298,0.6,0,1,8.088,454,2117
1109450,consensus_augmented,synthetic,0.8485635386648533,0.5,0,1,8.72,489,2214
1108891,consensus_augmented,synthetic,0.8336172359146315,0.65,0,1,7.598,456,2119
4776928,consensus_augmented,synthetic,0.8204935071867216,0.5,0,1,7.979,427,2035
4784719,consensus_augmented,synthetic,0.8497246827053166,0.5,0,1,9.813,441,2143
4784096,consensus_augmented,synthetic,0.8315186529379517,0.5,0,1,8.135,473,2184
4784443,consensus_augmented,synthetic,0.8413639462284465,0.5,0,1,10.246,428,1918
4783778,consensus_augmented,synthetic,0.8229261501848203,0.5,0,1,8.959,433,2033
4793978,consensus_augmented,synthetic,0.8236486638721263,0.5,0,1,8.184,425,1950
4794006,consensus_augmented,synthetic,0.8262663662401325,0.5,0,1,9.09,417,1979
4794171,consensus_augmented,synthetic,0.8352781976506067,0.5,0,1,7.444,428,2031
4794133,consensus_augmented,synthetic,0.8342404566248451,0.5,0,1,8.086,424,1963
4794134,consensus_augmented,synthetic,0.8352192110684353,0.5,0,1,7.386,431,1991
4794137,consensus_augmented,synthetic,0.8349117527948092,0.55,0,1,8.261,420,2004
4794143,consensus_augmented,synthetic,0.8355719992987025,0.5,0,1,9.33,444,2069
4794127,consensus_augmented,synthetic,0.8355162339431192,0.5,0,1,10.293,413,1918
4794117,consensus_augmented,synthetic,0.8343532765045347,0.5,0,1,8.612,430,1957
4794158,consensus_augmented,synthetic,0.834940684411189,0.5,0,1,8.283,413,1925
4794012,consensus_augmented,synthetic,0.8262892413104396,0.65,0,1,10.071,467,2174
4793823,consensus_augmented,synthetic,0.8134200440633416,0.65,0,1,10.197,454,2056
4793944,consensus_augmented,synthetic,0.8197610943087822,0.5,0,1,8.453,430,1959
4794070,consensus_augmented,synthetic,0.8300849338978263,0.5,0,1,8.583,396,1885
4794247,consensus_augmented,synthetic,0.8456805017968547,0.5,0,1,10.695,407,1942
4794231,consensus_augmented,synthetic,0.8438554858341719,0.5,0,1,9.936,450,2118
4794198,consensus_augmented,synthetic,0.8379192565331246,0.5,0,1,9.511,430,2004
4794037,consensus_augmented,synthetic,0.827779760855894,0.5,0,1,9.532,462,2094
4794013,consensus_augmented,synthetic,0.8259814033459083,0.5,0,1,9.264,496,2222
4794095,consensus_augmented,synthetic,0.8369109416930371,0.6,0,1,9.253,463,2141
4794262,consensus_augmented,synthetic,0.8486832074088229,0.5,0,1,9.08,412,1926
4794011,consensus_augmented,synthetic,0.82820209329079,0.5,0,1,8.934,438,2020
4793832,consensus_augmented,synthetic,0.8145644540263379,0.5,0,1,8.696,452,2198
4794259,consensus_augmented,synthetic,0.8486696241666962,0.4,0,1,8.762,451,2057
4796256,consensus_augmented,synthetic,0.8219541504046953,0.5,0,1,9.498,450,2031
4796491,consensus_augmented,synthetic,0.8362696017138915,0.55,0,1,9.373,427,1980
4796576,consensus_augmented,synthetic,0.8425541289888407,0.65,0,1,8.392,408,1945
4796558,consensus_augmented,synthetic,0.8413909665684003,0.5,0,1,8.29,437,2058
4796584,consensus_augmented,synthetic,0.8440156891873862,0.45,0,1,9.417,443,2083
4796370,consensus_augmented,synthetic,0.8344979610368138,0.7,0,1,8.802,425,1945
4796626,consensus_augmented,synthetic,0.8481582757382643,0.7,0,1,8.803,490,2247
4796617,consensus_augmented,synthetic,0.8466932068212503,0.6,0,1,8.809,451,2114
4796604,consensus_augmented,synthetic,0.845527198933625,0.6,0,1,10.073,409,1965
4796319,consensus_augmented,synthetic,0.827192734251104,0.5,0,1,8.293,403,1899
4796316,consensus_augmented,synthetic,0.827015677627146,0.65,0,1,8.752,479,2232
4797185,consensus_augmented,synthetic,0.8445910904591368,0.6,0,1,10.33,479,2258
4796331,consensus_augmented,synthetic,0.8307395336050082,0.65,0,1,9.883,447,2111
4796343,consensus_augmented,synthetic,0.8325043200924481,0.5,0,1,8.382,423,2039
4797183,consensus_augmented,synthetic,0.8467358520181625,0.7,0,1,12.601,473,2218
4796295,consensus_augmented,synthetic,0.8249187493857102,0.5,0,1,8.831,435,2063
4796329,consensus_augmented,synthetic,0.8296095672254632,0.5,0,1,8.223,449,2090
4796277,consensus_augmented,synthetic,0.8230974998374287,0.6,0,1,8.909,463,2288
4797176,consensus_augmented,synthetic,0.8488873354089306,0.6,0,1,8.886,451,2146
4796181,consensus_augmented,synthetic,0.8072391694631023,0.5,0,1,8.189,439,2079
4796177,consensus_augmented,synthetic,0.8061310114104299,0.5,0,1,9.295,439,2056
4796183,consensus_augmented,synthetic,0.8095982596879114,0.5,0,1,7.906,412,1941
4796546,consensus_augmented,synthetic,0.8384538641313786,0.5,0,1,8.188,433,2015
4796152,consensus_augmented,synthetic,0.8058926768713783,0.6,0,1,10.03,487,2401
4796150,consensus_augmented,synthetic,0.8032336871284924,0.5,0,1,8.285,410,1916
4796140,consensus_augmented,synthetic,0.8014877422028753,0.5,0,1,8.617,398,1917
4796225,consensus_augmented,synthetic,0.816487583274267,0.6,0,1,13.393,454,2099
4796556,consensus_augmented,synthetic,0.8392938267773044,0.55,0,1,9.518,423,1995
4796227,consensus_augmented,synthetic,0.8176044418637168,0.5,0,1,8.596,441,2053
4796241,consensus_augmented,synthetic,0.8207874143664917,0.65,0,1,9.725,453,2103
4796233,consensus_augmented,synthetic,0.818723691679111,0.6,0,1,9.039,434,2110
4796213,consensus_augmented,synthetic,0.8147218270147434,0.65,0,1,9.797,479,2173
4796207,consensus_augmented,synthetic,0.8135858797808437,0.5,0,1,9.721,471,2225
4796196,consensus_augmented,synthetic,0.811824177439887,0.7,0,1,8.561,436,1991
4796187,consensus_augmented,synthetic,0.8097744058292641,0.5,0,1,10.992,436,2093
4797276,consensus_augmented,synthetic,0.8173317292466242,0.65,0,1,9.219,443,2066
4797274,consensus_augmented,synthetic,0.818812134770057,0.5,0,1,8.942,425,2001
4797273,consensus_augmented,synthetic,0.8184822164484824,0.5,0,1,8.239,438,2010
4797248,consensus_augmented,synthetic,0.8248193824912011,0.55,0,1,9.042,422,2020
4797242,consensus_augmented,synthetic,0.8250940054245645,0.5,0,1,8.97,424,2023
4797235,consensus_augmented,synthetic,0.8308677642062291,0.65,0,1,9.417,461,2120
4797200,consensus_augmented,synthetic,0.8384613077847629,0.5,0,1,9.591,447,1958
4797197,consensus_augmented,synthetic,0.8412146428663434,0.6,0,1,8.658,460,2146
4797221,consensus_augmented,synthetic,0.8351036605752222,0.65,0,1,10.31,450,2136
4797233,consensus_augmented,synthetic,0.8323702563290023,0.65,0,1,10.098,441,2041
4797316,consensus_augmented,synthetic,0.8017705436198215,0.5,0,1,10.681,471,2168
4797308,consensus_augmented,synthetic,0.8024167729563851,0.5,0,1,10.366,425,1981
4797281,consensus_augmented,synthetic,0.8134456511868345,0.55,0,1,10.065,465,2150
4797289,consensus_augmented,synthetic,0.8085886701775051,0.65,0,1,8.701,451,2146
4797296,consensus_augmented,synthetic,0.8089183199558304,0.5,0,1,11.778,462,2136
4797299,consensus_augmented,synthetic,0.8068574133859536,0.55,0,1,10.255,420,1938
4796368,consensus_augmented,synthetic,0.8336807594925914,0.65,0,1,9.306,411,1930
4790862,consensus_augmented,synthetic,0.8267746663457242,0.5,0,1,9.166,427,1994
4839607,consensus_augmented,synthetic,0.8355569677628928,0.5,0,1,9.181,414,1948
4839636,consensus_augmented,synthetic,0.8224112781595269,0.55,0,1,9.623,412,1959
4839634,consensus_augmented,synthetic,0.8247861232722219,0.5,0,1,9.511,446,2097
4839633,consensus_augmented,synthetic,0.8235277412904478,0.5,0,1,10.948,437,2059
4839629,consensus_augmented,synthetic,0.8408319029525435,0.5,0,1,10.38,440,2020
4839597,consensus_augmented,synthetic,0.8440778396336247,0.5,0,1,9.792,416,1960
4839617,consensus_augmented,synthetic,0.8355626157397807,0.5,0,1,8.196,408,1937
4839593,consensus_augmented,synthetic,0.8434309763530925,0.5,0,1,9.305,410,1938
4839576,consensus_augmented,synthetic,0.8489306091773221,0.5,0,1,9.83,421,2026
4839565,consensus_augmented,synthetic,0.8354489816460848,0.5,0,1,8.825,444,2105
4839654,consensus_augmented,synthetic,0.8236654481761247,0.5,0,1,10.824,439,2004
4839641,consensus_augmented,synthetic,0.8230377260322456,0.55,0,1,9.174,440,1990
4839677,consensus_augmented,synthetic,0.8081202923641462,0.6,0,1,9.248,482,2252
4839673,consensus_augmented,synthetic,0.8110799478434687,0.5,0,1,8.647,397,1908
4840545,consensus_augmented,synthetic,0.8445255809198317,0.5,0,1,7.674,420,1974
4838513,consensus_augmented,synthetic,0.8026344484257326,0.5,0,1,11.214,465,2103
4838554,consensus_augmented,synthetic,0.809562053040716,0.6,0,1,9.928,469,2223
4838597,consensus_augmented,synthetic,0.8163713548298235,0.5,0,1,9.628,436,2017
4838598,consensus_augmented,synthetic,0.8162025844894218,0.5,0,1,9.587,461,2147
4838550,consensus_augmented,synthetic,0.8099033264427762,0.5,0,1,9.857,467,2097
4838552,consensus_augmented,synthetic,0.8097342917529321,0.55,0,1,11.603,456,2076
4838541,consensus_augmented,synthetic,0.8068713621393899,0.5,0,1,9.574,436,1991
4838488,consensus_augmented,synthetic,0.8000225355122325,0.5,0,1,9.069,458,2105
4838525,consensus_augmented,synthetic,0.8021711406143336,0.5,0,1,11.311,432,2071
4838535,consensus_augmented,synthetic,0.8054275987910344,0.5,0,1,9.211,457,2000
4838536,consensus_augmented,synthetic,0.8046736448579124,0.5,0,1,8.806,410,1891
4838631,consensus_augmented,synthetic,0.8220349704268092,0.5,0,1,8.809,435,1999
4838629,consensus_augmented,synthetic,0.8222021524304406,0.55,0,1,8.395,423,2016
4838626,consensus_augmented,synthetic,0.8223706431731921,0.55,0,1,9.026,445,2022
4838695,consensus_augmented,synthetic,0.8308388101809425,0.5,0,1,8.714,426,1936
4838639,consensus_augmented,synthetic,0.8236062430053097,0.5,0,1,8.39,407,1967
4838641,consensus_augmented,synthetic,0.823141641968421,0.5,0,1,8.077,432,2029
4838655,consensus_augmented,synthetic,0.8259972511417063,0.5,0,1,7.789,404,1859
4838650,consensus_augmented,synthetic,0.8229749831294628,0.5,0,1,7.417,421,2003
4838682,consensus_augmented,synthetic,0.8285635956089225,0.65,0,1,9.778,484,2198
4838733,consensus_augmented,synthetic,0.8413243914817622,0.5,0,1,8.112,441,2045
4838575,consensus_augmented,synthetic,0.8149795702079835,0.5,0,1,8.585,394,1850
4838569,consensus_augmented,synthetic,0.8104831443316798,0.5,0,1,8.716,445,2032
4838567,consensus_augmented,synthetic,0.8106510394523655,0.5,0,1,8.693,449,2070
4838562,consensus_augmented,synthetic,0.8108223132727387,0.55,0,1,8.71,454,2074
4838485,consensus_augmented,synthetic,0.8001971150391773,0.5,0,1,8.748,413,1971
4838583,consensus_augmented,synthetic,0.8148109549364723,0.4,0,1,8.865,444,2097
4838621,consensus_augmented,synthetic,0.8210966581975694,0.55,0,1,9.205,448,2113
4846935,consensus_augmented,synthetic,0.8428959399759071,0.5,0,1,9.223,426,1942
4852359,consensus_augmented,synthetic,0.8443095161648715,0.65,0,1,10.452,489,2236
4846198,consensus_augmented,synthetic,0.8074226351267539,0.55,0,1,8.292,442,1965
4851359,consensus_augmented,synthetic,0.8388476263458313,0.5,0,1,9.414,427,2038
4851358,consensus_augmented,synthetic,0.8380051940796098,0.5,0,1,8.497,429,2006
4851355,consensus_augmented,synthetic,0.8371630452584713,0.5,0,1,13.328,496,2213
4851354,consensus_augmented,synthetic,0.8375493611021241,0.5,0,1,9.716,429,2055
4851347,consensus_augmented,synthetic,0.8364812024831295,0.5,0,1,10.923,404,1944
4851346,consensus_augmented,synthetic,0.8374819433396773,0.5,0,1,7.308,409,1965
4851396,consensus_augmented,synthetic,0.8262636381267322,0.65,0,1,8.093,427,2060
4851353,consensus_augmented,synthetic,0.836093262189545,0.5,0,1,8.694,406,1857
4851390,consensus_augmented,synthetic,0.8275462947523036,0.5,0,1,9.211,406,2000
4851398,consensus_augmented,synthetic,0.8246610124102303,0.5,0,1,8.092,419,1983
4851337,consensus_augmented,synthetic,0.8347154370659619,0.5,0,1,9.0,415,1955
4851334,consensus_augmented,synthetic,0.8360908008310096,0.65,0,1,9.736,438,2078
4851332,consensus_augmented,synthetic,0.8358567514164204,0.5,0,1,9.619,475,2161
4851307,consensus_augmented,synthetic,0.8453725597038423,0.5,0,1,9.305,440,1984
4851339,consensus_augmented,synthetic,0.8367872662317402,0.5,0,1,8.803,432,2013
4851387,consensus_augmented,synthetic,0.831276787032006,0.55,0,1,9.21,449,2087
4851344,consensus_augmented,synthetic,0.8372507970098797,0.5,0,1,9.225,445,2002
4851384,consensus_augmented,synthetic,0.8304437633038093,0.6,0,1,9.714,447,2065
4851381,consensus_augmented,synthetic,0.8302196326452398,0.55,0,1,8.74,433,2057
4851340,consensus_augmented,synthetic,0.8370198337718493,0.5,0,1,9.379,428,2019
4851319,consensus_augmented,synthetic,0.8405278612018072,0.5,0,1,8.843,454,2090
4851447,consensus_augmented,synthetic,0.807525074869584,0.5,0,1,9.778,430,2071
4851313,consensus_augmented,synthetic,0.8409100878196382,0.65,0,1,9.221,471,2233
4851312,consensus_augmented,synthetic,0.8394410360615614,0.55,0,1,9.103,426,2037
4851399,consensus_augmented,synthetic,0.825488273440196,0.6,0,1,9.212,442,2076
4851400,consensus_augmented,synthetic,0.8257065425136781,0.55,0,1,8.394,430,2048
4851443,consensus_augmented,synthetic,0.8067209743245829,0.5,0,1,8.148,440,2036
4851430,consensus_augmented,synthetic,0.8190551602810124,0.5,0,1,7.901,396,1901
4851433,consensus_augmented,synthetic,0.8165738816542932,0.5,0,1,9.642,425,2032
4851434,consensus_augmented,synthetic,0.8173894702620567,0.5,0,1,8.902,433,1945
4851437,consensus_augmented,synthetic,0.8143171379969288,0.5,0,1,9.467,420,1961
4851418,consensus_augmented,synthetic,0.8236438149338369,0.5,0,1,8.956,420,2002
4851417,consensus_augmented,synthetic,0.8240313927258951,0.55,0,1,8.498,449,2065
4851414,consensus_augmented,synthetic,0.8271424530351845,0.5,0,1,9.847,491,2290
4851438,consensus_augmented,synthetic,0.8151278964302785,0.5,0,1,8.986,451,2163
4851026,consensus_augmented,synthetic,0.8295034085518085,0.6,0,1,9.007,435,2043
4851003,consensus_augmented,synthetic,0.8247730575597568,0.5,0,1,8.441,441,2116
4850949,consensus_augmented,synthetic,0.8044527049788458,0.5,0,1,8.553,430,2038
4850942,consensus_augmented,synthetic,0.8012107573410588,0.5,0,1,8.02,418,1965
4850943,consensus_augmented,synthetic,0.801229632013224,0.55,0,1,9.026,435,1998
4850947,consensus_augmented,synthetic,0.8044343411299103,0.6,0,1,9.464,431,1956
4834757,consensus_augmented,synthetic,0.8323921254854406,0.5,0,1,8.907,475,2240
4834762,consensus_augmented,synthetic,0.8328195921384761,0.5,0,1,9.109,442,2159
4855588,consensus_augmented,synthetic,0.8388144392003232,0.65,0,1,8.85,464,2143
4855395,consensus_augmented,synthetic,0.8470885120580934,0.5,0,1,11.021,456,2068
4864101,consensus_augmented,synthetic,0.833523654636301,0.5,0,1,8.997,418,1971
4849221,consensus_augmented,synthetic,0.8331428676472639,0.5,0,1,9.723,410,1936
4869899,consensus_augmented,synthetic,0.8318974070816708,0.6,0,1,8.698,422,1938
4881382,consensus_augmented,synthetic,0.8193171460513227,0.5,0,1,9.023,455,2127
4881314,consensus_augmented,synthetic,0.8185131159342276,0.5,0,1,10.425,466,2141
4880594,consensus_augmented,synthetic,0.8071638545093285,0.65,0,1,8.851,456,2072
4880083,consensus_augmented,synthetic,0.800604788477256,0.5,0,1,9.439,522,2438
4886100,consensus_augmented,synthetic,0.8338279315279795,0.5,0,1,10.315,470,2254
4897672,consensus_augmented,synthetic,0.8013888037079964,0.5,0,1,9.479,421,1977
4886353,consensus_augmented,synthetic,0.8387595907477732,0.5,0,1,10.127,482,2175
4885880,consensus_augmented,synthetic,0.8283473375981112,0.5,0,1,11.062,477,2177
4897674,consensus_augmented,synthetic,0.8063379682044959,0.5,0,1,9.617,434,2012
4897717,consensus_augmented,synthetic,0.8230828598865718,0.5,0,1,9.206,427,2017
4897721,consensus_augmented,synthetic,0.8208625771641694,0.65,0,1,10.956,457,2118
4897836,consensus_augmented,synthetic,0.8038211946845886,0.7,0,1,9.118,448,2149
4897837,consensus_augmented,synthetic,0.8021549364746965,0.65,0,1,9.054,422,1993
4897832,consensus_augmented,synthetic,0.8067169572817525,0.65,0,1,10.287,461,2057
4897820,consensus_augmented,synthetic,0.8143929806332558,0.4,0,1,9.423,462,2219
4897823,consensus_augmented,synthetic,0.8102418561700173,0.55,0,1,10.427,459,2150
4897767,consensus_augmented,synthetic,0.8173191440576332,0.5,0,1,8.906,459,2109
4897698,consensus_augmented,synthetic,0.8132746602123708,0.5,0,1,8.131,418,1956
4897702,consensus_augmented,synthetic,0.8190517580014476,0.5,0,1,9.279,430,1945
4897683,consensus_augmented,synthetic,0.8118828606720001,0.5,0,1,9.351,408,1929
4897734,consensus_augmented,synthetic,0.8207563129251559,0.5,0,1,8.55,408,1878
4897704,consensus_augmented,synthetic,0.8218637432036606,0.65,0,1,9.21,431,2032
4897682,consensus_augmented,synthetic,0.808368666417322,0.5,0,1,9.216,438,1998
4897777,consensus_augmented,synthetic,0.8102328082031782,0.5,0,1,8.735,435,2002
4897774,consensus_augmented,synthetic,0.8119134825443559,0.5,0,1,9.3,450,2103
4873633,consensus_augmented,synthetic,0.8189606312431842,0.5,0,1,8.547,435,2031
4888262,consensus_augmented,synthetic,0.8432567162166931,0.5,0,1,10.163,485,2264
5734557,consensus_augmented,synthetic,0.8023253824700861,0.4,1,1,9.622,422,2008
5934899,consensus_augmented,synthetic,0.8314869355814709,0.5,1,1,8.048,423,2006
5935054,consensus_augmented,synthetic,0.8320873513750933,0.7,1,1,9.623,430,2089
5934518,consensus_augmented,synthetic,0.803738562890639,0.6,1,1,9.557,456,2163
5934550,consensus_augmented,synthetic,0.8062812914478666,0.55,1,1,8.756,440,2111
5934332,consensus_augmented,synthetic,0.8110625017301235,0.5,1,1,12.433,463,2138
5934140,consensus_augmented,synthetic,0.8033922185749496,0.7,1,1,9.449,451,2076
5933569,consensus_augmented,synthetic,0.8050071234533224,0.5,1,1,13.736,436,2052
5933563,consensus_augmented,synthetic,0.8013806580043695,0.7,1,1,8.447,424,2066
5933623,consensus_augmented,synthetic,0.8035312361937169,0.5,1,1,8.133,426,2033
5933628,consensus_augmented,synthetic,0.803603311042594,0.5,1,1,7.921,429,1997
5933632,consensus_augmented,synthetic,0.8068798106663403,0.7,1,1,8.51,429,2032
5933634,consensus_augmented,synthetic,0.8079462217694984,0.5,1,1,7.777,406,1870
5933638,consensus_augmented,synthetic,0.804110770028523,0.65,1,1,8.792,456,2120
5933648,consensus_augmented,synthetic,0.8055410030595775,0.4,1,1,8.413,474,2164
5933651,consensus_augmented,synthetic,0.801822646928622,0.5,1,1,9.65,457,2131
5933582,consensus_augmented,synthetic,0.8036555811718111,0.5,1,1,9.181,474,2244
5933572,consensus_augmented,synthetic,0.8017627703217581,0.65,1,1,8.181,475,2198
1008594,consensus_augmented,synthetic,0.8220865389128262,0.5,0,1,9.689,479,2235
1008315,consensus_augmented,synthetic,0.836713675944293,0.5,0,1,8.94,459,2162
980502,consensus_augmented,synthetic,0.8041353461556631,0.5,0,1,8.897,485,2330
915494,consensus_augmented,synthetic,0.800754975714904,0.5,0,1,9.323,410,1964
1015405,consensus_augmented,synthetic,0.8100488102249299,0.5,0,1,9.054,495,2329
1020090,consensus_augmented,synthetic,0.8485213797435893,0.6,0,1,8.633,451,2163
1028885,consensus_augmented,synthetic,0.827912837106151,0.55,0,1,8.209,446,2010
3393621,consensus_augmented,synthetic,0.8367632273459791,0.5,0,1,9.21,461,2088
3372190,consensus_augmented,synthetic,0.8220982949928093,0.6,0,1,9.032,425,2050
3410266,consensus_augmented,synthetic,0.8112214605612256,0.5,0,1,8.461,457,2141
3407079,consensus_augmented,synthetic,0.8100966426637186,0.5,0,1,14.15,484,2249
3386271,consensus_augmented,synthetic,0.8236597432849759,0.55,0,1,8.581,449,2094
3230213,consensus_augmented,synthetic,0.8453329523678634,0.5,0,1,8.625,463,2253
2999973,consensus_augmented,synthetic,0.8427989561957739,0.5,0,1,9.63,428,2058
3418752,consensus_augmented,synthetic,0.8154969794656,0.5,0,1,10.249,467,2196
3418713,consensus_augmented,synthetic,0.8241937064949256,0.55,0,1,8.494,479,2177
3417328,consensus_augmented,synthetic,0.83694692222131,0.65,0,1,8.351,472,2227
3423310,consensus_augmented,synthetic,0.8110116302825604,0.5,0,1,8.55,462,2097
3399287,consensus_augmented,synthetic,0.8319722125836642,0.5,0,1,9.088,439,2041
3428076,consensus_augmented,synthetic,0.827734947654912,0.5,0,1,8.616,448,2094
3430473,consensus_augmented,synthetic,0.8275543329644283,0.6,0,1,10.452,480,2228
3437491,consensus_augmented,synthetic,0.8036611228986767,0.65,0,1,8.958,451,2124
3435295,consensus_augmented,synthetic,0.8076976404974276,0.6,0,1,8.554,432,2114
3433902,consensus_augmented,synthetic,0.808978831228432,0.65,0,1,9.008,457,2262
3442729,consensus_augmented,synthetic,0.8313660312337682,0.5,0,1,11.167,446,2098
3443283,consensus_augmented,synthetic,0.8109807375447445,0.6,0,1,9.828,481,2247
3443276,consensus_augmented,synthetic,0.8072031462566706,0.55,0,1,9.538,439,1998
3452231,consensus_augmented,synthetic,0.8000066885197954,0.55,0,1,7.657,417,2006
3431171,consensus_augmented,synthetic,0.8322247247652804,0.65,0,1,10.012,457,2222
3431150,consensus_augmented,synthetic,0.8240731759500554,0.5,0,1,9.463,457,2135
3451191,consensus_augmented,synthetic,0.8485881645051723,0.6,0,1,9.538,463,2148
3431757,consensus_augmented,synthetic,0.8400781095955162,0.65,0,1,9.062,491,2242
3431431,consensus_augmented,synthetic,0.8374766451083822,0.65,0,1,10.287,454,2159
3448190,consensus_augmented,synthetic,0.8258797289020074,0.4,0,1,9.363,490,2239
3447428,consensus_augmented,synthetic,0.827133429564405,0.55,0,1,9.277,476,2207
3432387,consensus_augmented,synthetic,0.8462858771025805,0.55,0,1,7.819,437,2045
3464010,consensus_augmented,synthetic,0.8022989798043731,0.65,0,1,9.171,454,2154
3463991,consensus_augmented,synthetic,0.8004271856150107,0.5,0,1,9.52,419,2056
3463538,consensus_augmented,synthetic,0.8393680441203266,0.7,0,1,9.223,468,2136
3459450,consensus_augmented,synthetic,0.8049841406139864,0.5,0,1,8.736,469,2113
3460119,consensus_augmented,synthetic,0.8436710453104814,0.6,0,1,9.78,440,1973
3460624,consensus_augmented,synthetic,0.8382503846821608,0.65,0,1,8.084,429,1973
3477418,consensus_augmented,synthetic,0.8068961713198055,0.5,0,1,8.747,445,2015
3477675,consensus_augmented,synthetic,0.8024971176730904,0.5,0,1,10.058,490,2238
3480360,consensus_augmented,synthetic,0.8223530651009007,0.65,0,1,10.073,475,2207
3455942,consensus_augmented,synthetic,0.8414629105115823,0.55,0,1,9.602,431,2062
3456445,consensus_augmented,synthetic,0.8445950092448081,0.65,0,1,9.728,417,1947
