ID,Layer,Mode,Score_Autoencoder,LLM_Prediction,Label,IP_Reputation_Found,Latency_Total,Tokens_Total,Length_Total
4838650,baseline,default,0.8229749831294628,0.3,0,0,2.538,142,602
4838682,baseline,default,0.8285635956089225,0.3,0,0,2.236,114,511
4838733,baseline,default,0.8413243914817622,0.3,0,0,2.588,144,614
4838575,baseline,default,0.8149795702079835,0.3,0,0,2.317,125,535
4838569,baseline,default,0.8104831443316798,0.3,0,0,17.187,145,617
4838567,baseline,default,0.8106510394523655,0.3,0,0,2.332,123,549
4838562,baseline,default,0.8108223132727387,0.3,0,0,2.675,143,622
4838485,baseline,default,0.8001971150391773,0.3,0,0,2.843,134,578
4838583,baseline,default,0.8148109549364723,0.3,0,0,3.301,142,620
4838621,baseline,default,0.8210966581975694,0.3,0,0,3.23,154,631
4846935,baseline,default,0.8428959399759071,0.3,0,0,2.159,120,529
4852359,baseline,default,0.8443095161648715,0.3,0,0,3.258,132,571
4846198,baseline,default,0.8074226351267539,0.3,0,0,2.376,131,576
4851359,baseline,default,0.8388476263458313,0.3,0,0,2.503,119,514
4851358,baseline,default,0.8380051940796098,0.3,0,0,2.393,128,533
4851355,baseline,default,0.8371630452584713,0.3,0,0,2.281,130,565
4851354,baseline,default,0.8375493611021241,0.3,0,0,2.557,151,658
4851347,baseline,default,0.8364812024831295,0.3,0,0,3.185,121,542
4851346,baseline,default,0.8374819433396773,0.3,0,0,2.371,118,516
4851396,baseline,default,0.8262636381267322,0.3,0,0,2.157,124,540
4851353,baseline,default,0.836093262189545,0.3,0,0,2.385,130,594
4851390,baseline,default,0.8275462947523036,0.3,0,0,3.047,133,591
4851398,baseline,default,0.8246610124102303,0.3,0,0,2.176,123,551
4851337,baseline,default,0.8347154370659619,0.3,0,0,2.702,143,611
4851334,baseline,default,0.8360908008310096,0.3,0,0,2.499,123,543
4851332,baseline,default,0.8358567514164204,0.3,0,0,3.131,141,592
4851307,baseline,default,0.8453725597038423,0.3,0,0,3.906,151,626
4851339,baseline,default,0.8367872662317402,0.3,0,0,2.52,135,601
4851387,baseline,default,0.831276787032006,0.3,0,0,2.679,135,567
4851344,baseline,default,0.8372507970098797,0.3,0,0,2.9,134,592
4851384,baseline,default,0.8304437633038093,0.3,0,0,2.609,129,577
4851381,baseline,default,0.8302196326452398,0.3,0,0,2.313,129,568
4851340,baseline,default,0.8370198337718493,0.3,0,0,2.55,144,652
4851319,baseline,default,0.8405278612018072,0.3,0,0,2.887,131,558
4851447,baseline,default,0.807525074869584,0.3,0,0,2.457,133,584
4851313,baseline,default,0.8409100878196382,0.3,0,0,2.624,146,632
4851312,baseline,default,0.8394410360615614,0.3,0,0,2.258,131,554
4851399,baseline,default,0.825488273440196,0.3,0,0,2.371,126,580
4851400,baseline,default,0.8257065425136781,0.3,0,0,2.252,116,548
4851443,baseline,default,0.8067209743245829,0.3,0,0,2.78,122,549
4851430,baseline,default,0.8190551602810124,0.3,0,0,3.072,143,583
4851433,baseline,default,0.8165738816542932,0.3,0,0,2.511,131,553
4851434,baseline,default,0.8173894702620567,0.3,0,0,2.921,151,675
4851437,baseline,default,0.8143171379969288,0.3,0,0,2.329,125,569
4851418,baseline,default,0.8236438149338369,0.4,0,0,2.343,134,588
4851417,baseline,default,0.8240313927258951,0.4,0,0,2.687,119,500
4851414,baseline,default,0.8271424530351845,0.3,0,0,2.72,124,562
4851438,baseline,default,0.8151278964302785,0.3,0,0,2.377,124,555
4851026,baseline,default,0.8295034085518085,0.3,0,0,2.373,138,614
4851003,baseline,default,0.8247730575597568,0.3,0,0,3.351,161,704
4850949,baseline,default,0.8044527049788458,0.3,0,0,2.253,129,588
4850942,baseline,default,0.8012107573410588,0.3,0,0,2.278,139,595
4850943,baseline,default,0.801229632013224,0.4,0,0,2.247,130,586
4850947,baseline,default,0.8044343411299103,0.3,0,0,2.705,148,616
4834757,baseline,default,0.8323921254854406,0.3,0,0,2.5,126,562
4834762,baseline,default,0.8328195921384761,0.3,0,0,2.354,122,530
4855588,baseline,default,0.8388144392003232,0.3,0,0,2.152,121,555
4855395,baseline,default,0.8470885120580934,0.3,0,0,2.737,145,630
4864101,baseline,default,0.833523654636301,0.3,0,0,2.542,114,534
4849221,baseline,default,0.8331428676472639,0.3,0,0,3.085,139,612
4869899,baseline,default,0.8318974070816708,0.3,0,0,3.29,130,532
4881382,baseline,default,0.8193171460513227,0.3,0,0,2.548,128,557
4881314,baseline,default,0.8185131159342276,0.3,0,0,2.218,114,519
4880594,baseline,default,0.8071638545093285,0.3,0,0,2.283,133,548
4880083,baseline,default,0.800604788477256,0.3,0,0,2.549,128,557
4886100,baseline,default,0.8338279315279795,0.3,0,0,2.12,126,545
4897672,baseline,default,0.8013888037079964,0.3,0,0,2.216,122,527
4886353,baseline,default,0.8387595907477732,0.3,0,0,3.565,134,567
4885880,baseline,default,0.8283473375981112,0.4,0,0,2.437,131,571
4897674,baseline,default,0.8063379682044959,0.3,0,0,2.762,126,561
4897717,baseline,default,0.8230828598865718,0.3,0,0,2.468,132,561
4897721,baseline,default,0.8208625771641694,0.3,0,0,2.569,141,582
4897836,baseline,default,0.8038211946845886,0.3,0,0,2.99,129,578
4897837,baseline,default,0.8021549364746965,0.3,0,0,2.979,128,569
4897832,baseline,default,0.8067169572817525,0.3,0,0,3.442,132,559
4897820,baseline,default,0.8143929806332558,0.3,0,0,2.449,130,591
4897823,baseline,default,0.8102418561700173,0.3,0,0,2.75,147,618
4897767,baseline,default,0.8173191440576332,0.3,0,0,2.138,123,557
4897698,baseline,default,0.8132746602123708,0.3,0,0,2.394,123,505
4897702,baseline,default,0.8190517580014476,0.3,0,0,2.509,142,600
4897683,baseline,default,0.8118828606720001,0.3,0,0,2.619,123,528
4897734,baseline,default,0.8207563129251559,0.3,0,0,3.084,127,566
4897704,baseline,default,0.8218637432036606,0.3,0,0,2.083,135,589
4897682,baseline,default,0.808368666417322,0.3,0,0,2.874,126,582
4897777,baseline,default,0.8102328082031782,0.3,0,0,2.246,124,512
4897774,baseline,default,0.8119134825443559,0.3,0,0,2.491,117,487
4873633,baseline,default,0.8189606312431842,0.3,0,0,2.966,133,609
4888262,baseline,default,0.8432567162166931,0.4,0,0,2.557,149,605
5734557,baseline,default,0.8023253824700861,0.3,1,0,2.476,131,600
5934899,baseline,default,0.8314869355814709,0.4,1,0,2.114,122,570
5935054,baseline,default,0.8320873513750933,0.3,1,0,2.513,130,581
5934518,baseline,default,0.803738562890639,0.3,1,0,2.839,134,589
5934550,baseline,default,0.8062812914478666,0.3,1,0,2.01,125,552
5934332,baseline,default,0.8110625017301235,0.3,1,0,2.577,137,584
5934140,baseline,default,0.8033922185749496,0.3,1,0,2.459,141,650
5933569,baseline,default,0.8050071234533224,0.3,1,0,2.583,144,610
5933563,baseline,default,0.8013806580043695,0.3,1,0,3.121,122,534
5933623,baseline,default,0.8035312361937169,0.3,1,0,2.294,138,599
5933628,baseline,default,0.803603311042594,0.3,1,0,2.663,141,595
5933632,baseline,default,0.8068798106663403,0.3,1,0,2.844,123,565
5933634,baseline,default,0.8079462217694984,0.3,1,0,2.562,139,582
5933638,baseline,default,0.804110770028523,0.3,1,0,3.56,144,597
5933648,baseline,default,0.8055410030595775,0.3,1,0,2.593,138,620
5933651,baseline,default,0.801822646928622,0.3,1,0,2.871,143,595
5933582,baseline,default,0.8036555811718111,0.3,1,0,2.55,127,563
5933572,baseline,default,0.8017627703217581,0.3,1,0,2.638,128,568
1008594,baseline,default,0.8220865389128262,0.3,0,0,2.744,146,645
1008315,baseline,default,0.836713675944293,0.4,0,0,2.225,118,525
980502,baseline,default,0.8041353461556631,0.3,0,0,2.605,113,473
915494,baseline,default,0.800754975714904,0.3,0,0,2.6,146,635
1015405,baseline,default,0.8100488102249299,0.4,0,0,2.692,130,544
1020090,baseline,default,0.8485213797435893,0.4,0,0,2.259,139,587
1028885,baseline,default,0.827912837106151,0.3,0,0,2.398,150,660
3393621,baseline,default,0.8367632273459791,0.4,0,0,2.198,109,513
3372190,baseline,default,0.8220982949928093,0.3,0,0,2.513,132,547
3410266,baseline,default,0.8112214605612256,0.3,0,0,3.174,140,573
3407079,baseline,default,0.8100966426637186,0.3,0,0,17.508,155,700
3386271,baseline,default,0.8236597432849759,0.3,0,0,2.337,136,588
3230213,baseline,default,0.8453329523678634,0.3,0,0,2.418,136,615
2999973,baseline,default,0.8427989561957739,0.3,0,0,2.377,132,573
3418752,baseline,default,0.8154969794656,0.4,0,0,2.492,122,539
3418713,baseline,default,0.8241937064949256,0.4,0,0,2.114,121,529
3417328,baseline,default,0.83694692222131,0.4,0,0,2.628,127,520
3423310,baseline,default,0.8110116302825604,0.3,0,0,2.123,121,524
3399287,baseline,default,0.8319722125836642,0.3,0,0,2.3,127,585
3428076,baseline,default,0.827734947654912,0.4,0,0,2.722,129,543
3430473,baseline,default,0.8275543329644283,0.4,0,0,2.124,124,508
3437491,baseline,default,0.8036611228986767,0.4,0,0,2.166,131,570
3435295,baseline,default,0.8076976404974276,0.3,0,0,2.436,132,558
3433902,baseline,default,0.808978831228432,0.4,0,0,2.587,125,593
3442729,baseline,default,0.8313660312337682,0.4,0,0,3.442,119,522
3443283,baseline,default,0.8109807375447445,0.4,0,0,2.554,133,560
3443276,baseline,default,0.8072031462566706,0.3,0,0,2.12,127,563
3452231,baseline,default,0.8000066885197954,0.4,0,0,2.491,128,562
3431171,baseline,default,0.8322247247652804,0.4,0,0,2.941,142,601
3431150,baseline,default,0.8240731759500554,0.4,0,0,2.564,130,588
3451191,baseline,default,0.8485881645051723,0.3,0,0,2.658,136,591
3431757,baseline,default,0.8400781095955162,0.4,0,0,1.99,123,565
3431431,baseline,default,0.8374766451083822,0.3,0,0,2.037,111,514
3448190,baseline,default,0.8258797289020074,0.3,0,0,4.029,117,528
3447428,baseline,default,0.827133429564405,0.3,0,0,2.84,134,573
3432387,baseline,default,0.8462858771025805,0.3,0,0,3.169,147,640
3464010,baseline,default,0.8022989798043731,0.4,0,0,2.207,111,491
3463991,baseline,default,0.8004271856150107,0.4,0,0,2.097,113,520
3463538,baseline,default,0.8393680441203266,0.4,0,0,2.878,146,630
3459450,baseline,default,0.8049841406139864,0.4,0,0,1.972,114,469
3460119,baseline,default,0.8436710453104814,0.4,0,0,2.081,131,577
3460624,baseline,default,0.8382503846821608,0.4,0,0,2.166,122,536
3477418,baseline,default,0.8068961713198055,0.3,0,0,2.261,120,549
3477675,baseline,default,0.8024971176730904,0.3,0,0,2.568,143,625
3480360,baseline,default,0.8223530651009007,0.4,0,0,2.67,119,495
3455942,baseline,default,0.8414629105115823,0.4,0,0,2.804,131,616
3456445,baseline,default,0.8445950092448081,0.4,0,0,2.315,132,627
3475432,baseline,default,0.8121845304770243,0.3,0,0,2.741,140,538
3470348,baseline,default,0.8443441335052395,0.3,0,0,2.522,142,588
3470244,baseline,default,0.8449061331839781,0.3,0,0,2.86,148,649
2517507,baseline,default,0.804510657638623,0.3,0,0,2.067,119,534
2516995,baseline,default,0.8356645414350045,0.3,0,0,2.274,110,489
2512608,baseline,default,0.8498991737127704,0.3,0,0,2.277,122,542
2529686,baseline,default,0.8022508143473276,0.3,0,0,2.479,126,548
2546381,baseline,default,0.8286133555051599,0.3,0,0,2.074,127,567
2546648,baseline,default,0.8458527797716304,0.4,0,0,2.885,132,550
2547433,baseline,default,0.8077841659777809,0.3,0,0,2.685,127,564
2545311,baseline,default,0.8321498889270107,0.3,0,0,2.718,133,598
2543198,baseline,default,0.8470235410541763,0.4,0,0,3.147,123,565
2557821,baseline,default,0.8381389433645751,0.3,0,0,1.912,113,522
2541441,baseline,default,0.831081755282983,0.3,0,0,2.056,111,520
2560036,baseline,default,0.8113780865158647,0.3,0,0,2.71,145,638
2554368,baseline,default,0.8017215529174854,0.3,0,0,1.872,111,521
2573000,baseline,default,0.8456944806777184,0.4,0,0,2.998,113,535
2590589,baseline,default,0.8050896355774458,0.3,0,0,2.241,142,605
2578604,baseline,default,0.8227302212174354,0.4,0,0,2.155,122,539
3339134,baseline,default,0.8076448125564623,0.4,0,0,2.204,121,516
3347998,baseline,default,0.8397558559018471,0.4,0,0,2.41,133,531
3361338,baseline,default,0.8135433828102021,0.4,0,0,2.476,131,576
3330549,baseline,default,0.8326418802957981,0.3,0,0,2.688,140,648
3341039,baseline,default,0.8288923071363357,0.4,0,0,2.93,125,569
3346390,baseline,default,0.8268364881037937,0.4,0,0,2.323,132,527
3330797,baseline,default,0.8466473105794735,0.3,0,0,3.003,155,679
3347683,baseline,default,0.8352765872853316,0.4,0,0,2.34,143,627
3360930,baseline,default,0.8032529476671073,0.4,0,0,2.38,135,618
3338072,baseline,default,0.8103531229557795,0.4,0,0,2.346,118,525
3354061,baseline,default,0.8252362323102169,0.4,0,0,2.123,114,533
3354177,baseline,default,0.8013629814845185,0.4,0,0,2.388,149,625
3355096,baseline,default,0.8495493392379492,0.4,0,0,2.181,127,551
3256146,baseline,default,0.820244853379473,0.3,0,0,2.719,153,658
3355244,baseline,default,0.8218731706309901,0.4,0,0,2.412,142,586
3354990,baseline,default,0.8255385944460121,0.4,0,0,2.278,130,612
3336749,baseline,default,0.8024761869989551,0.4,0,0,2.413,140,628
3358361,baseline,default,0.8232666498222271,0.4,0,0,2.158,121,547
3356572,baseline,default,0.8373829677137918,0.4,0,0,2.04,114,510
3359924,baseline,default,0.8019705257006322,0.3,0,0,2.482,128,568
3351095,baseline,default,0.821844574048179,0.4,0,0,2.198,138,622
3353288,baseline,default,0.8353830174645351,0.3,0,0,2.855,147,636
3370986,baseline,default,0.8304986017922307,0.4,0,0,2.074,109,486
3374808,baseline,default,0.8273898067901108,0.4,0,0,2.431,127,588
3351345,baseline,default,0.8425686098139226,0.3,0,0,2.352,120,527
3364419,baseline,default,0.8496897014751006,0.3,0,0,3.45,150,680
3367927,baseline,default,0.8135239221677681,0.3,0,0,2.673,138,580
3367898,baseline,default,0.8049759374141437,0.3,0,0,2.413,135,587
3364730,baseline,default,0.8086599571546769,0.4,0,0,2.433,128,547
3365531,baseline,default,0.8100174070015239,0.4,0,0,2.349,124,538
3366716,baseline,default,0.836650624640414,0.4,0,0,2.162,118,514
3386661,baseline,default,0.8404322822972995,0.4,0,0,2.04,112,496
3378521,baseline,default,0.8104967256746407,0.3,0,0,2.416,141,622
3388519,baseline,default,0.8479458985297731,0.4,0,0,2.8,167,719
3379794,baseline,default,0.8083311676036115,0.3,0,0,2.234,124,566
3388239,baseline,default,0.8386454916025843,0.3,0,0,2.712,126,570
3242763,baseline,default,0.8351665659187765,0.4,0,0,4.112,154,671
3336109,baseline,default,0.8191975814593533,0.4,0,0,2.93,142,603
3394114,baseline,default,0.8449173582419695,0.3,0,0,3.045,140,621
3400419,baseline,default,0.8244063950859211,0.3,0,0,2.294,116,535
3400622,baseline,default,0.8205902052117044,0.4,0,0,2.764,151,656
3381484,baseline,default,0.804098059037973,0.4,0,0,2.597,138,580
3136705,baseline,default,0.8325890671128476,0.3,0,0,2.418,142,654
3392359,baseline,default,0.8209464665703872,0.4,0,0,2.131,132,609
3410946,baseline,default,0.8022549925223432,0.3,0,0,2.222,122,535
3411653,baseline,default,0.8483809552499778,0.4,0,0,2.468,128,536
3413931,baseline,default,0.814101490323405,0.4,0,0,2.412,146,647
3399056,baseline,default,0.8401601585017312,0.4,0,0,2.846,164,699
3391888,baseline,default,0.8432987635536892,0.4,0,0,2.885,133,579
3416460,baseline,default,0.8265262460669778,0.3,0,0,2.446,128,611
3412524,baseline,default,0.8244159084166155,0.4,0,0,2.763,116,503
3412545,baseline,default,0.8399189082368628,0.3,0,0,2.55,120,559
3405673,baseline,default,0.845682984911479,0.4,0,0,4.275,130,602
3410315,baseline,default,0.8397635903399706,0.3,0,0,2.67,140,620
3474546,baseline,default,0.8135814041470975,0.3,1,0,2.446,136,565
